ID,latitude,longitude,source,title,PMID,DOI,locality
183735246,-2.5667,29.7167,gbif.org,,,,
183735235,-2.6833,29,gbif.org,,,,
183735234,5.3333,-4.1167,gbif.org,,,,
183735179,5.3,-4.45,gbif.org,,,,
183735178,5.3167,-4.3833,gbif.org,,,,
183734851,5.4167,-4.05,gbif.org,,,,
183734842,5.3667,-3.8167,gbif.org,,,,
183734803,7.4333,-8.2833,gbif.org,,,,
183734802,7.3,-8.0667,gbif.org,,,,
183734800,6.7833,-7.3,gbif.org,,,,
183734799,6.75,-7.35,gbif.org,,,,
183734798,6.55,-7.4833,gbif.org,,,,
183734797,6.5333,-8.4667,gbif.org,,,,
183734796,6.6167,-8.4833,gbif.org,,,,
183734795,7.2833,-8.05,gbif.org,,,,
183734775,7.9833,-6.7167,gbif.org,,,,
183734754,5.1333,-5.0167,gbif.org,,,,
183734751,9.5667,-4.05,gbif.org,,,,
183734750,9.3333,-4.6833,gbif.org,,,,
183734749,6.2,-4.9667,gbif.org,,,,
183734744,7.0833,-4.0667,gbif.org,,,,
183734739,7.8833,-4.6333,gbif.org,,,,
183734738,7.8167,-4.6833,gbif.org,,,,
183734735,9.4,-4.4833,gbif.org,,,,
183734727,9.7,-5.3333,gbif.org,,,,
183734715,8.5167,-5.3167,gbif.org,,,,
183734692,10.05,-7.5333,gbif.org,,,,
183734640,7.3667,-7.35,gbif.org,,,,
183734624,7.65,-7.6167,gbif.org,,,,
183734613,6,-7.5333,gbif.org,,,,
183734472,6.55,-8.3833,gbif.org,,,,
183734467,5.8,-5.25,gbif.org,,,,
183734466,6.7333,-3.4833,gbif.org,,,,
183734360,9.4,-3,gbif.org,,,,
183734339,7.6833,-5.0333,gbif.org,,,,
183734336,8.2167,-5.1333,gbif.org,,,,
183734287,5.3167,-4.3333,gbif.org,,,,
183734244,6.4333,-8.15,gbif.org,,,,
183734226,9.8,-3.3333,gbif.org,,,,
183734223,6.8333,-5.05,gbif.org,,,,
183734203,-4.6,15.1667,gbif.org,,,,
183734197,-11.0667,27.05,gbif.org,,,,
183734194,0.25,29.7167,gbif.org,,,,
183734191,-11.7833,27.9833,gbif.org,,,,
183734188,-11.7,27.5667,gbif.org,,,,
183734186,-2.5,28.8667,gbif.org,,,,
183734183,-10.35,23.4833,gbif.org,,,,
183734181,-4.3167,15.35,gbif.org,,,,
183734180,-4.2333,15.5333,gbif.org,,,,
183734179,-1.4667,29.3333,gbif.org,,,,
183734168,0,29.0333,gbif.org,,,,
183734164,0.15,29.3,gbif.org,,,,
183734148,-3.0167,28.1,gbif.org,,,,
183734146,-5.8833,22.4333,gbif.org,,,,
183734145,-3.1833,26.6167,gbif.org,,,,
183734144,-3.35,28.1333,gbif.org,,,,
183734143,-11.5,27.4,gbif.org,,,,
183734142,-12.75,28.5667,gbif.org,,,,
183734127,-10.9667,26.7833,gbif.org,,,,
183734122,-5.95,29.1667,gbif.org,,,,
183734120,1.5667,30.2167,gbif.org,,,,
183734118,-5.3333,27,gbif.org,,,,
183734076,-4.7833,12.9,gbif.org,,,,
183734075,0.2,29.3,gbif.org,,,,
183734064,-11.6833,27.5,gbif.org,,,,
183734058,-4.5167,26.5833,gbif.org,,,,
183734041,3.1667,19.25,gbif.org,,,,
183734038,-3.35,23.25,gbif.org,,,,
183734015,-11.5667,27.35,gbif.org,,,,
183734011,3.6667,29.15,gbif.org,,,,
183733415,-11.4833,27.45,gbif.org,,,,
183733414,-11.45,27.85,gbif.org,,,,
183733413,-12.85,29.2,gbif.org,,,,
183733411,-11.55,27.6167,gbif.org,,,,
183733407,-11.0667,27.0667,gbif.org,,,,
183733403,-11.75,27.5667,gbif.org,,,,
183733399,-11.7,27.4167,gbif.org,,,,
183733398,-11.7167,27.4833,gbif.org,,,,
183733392,1.7333,30.6667,gbif.org,,,,
183733391,-3.1833,28.3333,gbif.org,,,,
183733388,-6.7167,29.5167,gbif.org,,,,
183733387,-2.8333,18.4,gbif.org,,,,
183733382,-0.4833,28.8167,gbif.org,,,,
183733377,-5.8333,13.05,gbif.org,,,,
183733371,-2.0833,16.4,gbif.org,,,,
183733368,-11.6833,27.4667,gbif.org,,,,
183733367,-10.4833,22.4833,gbif.org,,,,
183733361,-2.15,16.2333,gbif.org,,,,
183733356,2.1333,31.25,gbif.org,,,,
183733349,-0.75,22.4167,gbif.org,,,,
183733343,2.75,27.6833,gbif.org,,,,
183733341,3.3667,25.7333,gbif.org,,,,
183733340,-2.3167,28.8,gbif.org,,,,
183733339,-0.6667,29.1333,gbif.org,,,,
183733335,0.35,29.7167,gbif.org,,,,
183733334,3.1333,26.9667,gbif.org,,,,
183733331,0.85,27.55,gbif.org,,,,
183733330,0.55,27.7333,gbif.org,,,,
183733329,0.65,29.5,gbif.org,,,,
183733326,2.4167,27.3,gbif.org,,,,
183733322,2.7833,24.8333,gbif.org,,,,
183733321,0.4833,29.4833,gbif.org,,,,
183733320,-6.5,16.9167,gbif.org,,,,
183733318,-7.7,17.3333,gbif.org,,,,
183733305,1.9333,30.05,gbif.org,,,,
183733300,1.8833,30.1167,gbif.org,,,,
183733297,-2.1,16.4333,gbif.org,,,,
183733284,-2.15,16.4167,gbif.org,,,,
183733278,-6.0167,22.3167,gbif.org,,,,
183733276,1.3833,30.4333,gbif.org,,,,
183733263,-5.8333,13.5333,gbif.org,,,,
183733253,-7.5667,17.2333,gbif.org,,,,
183733249,-11.6833,27.4833,gbif.org,,,,
183733240,-8.3667,22.25,gbif.org,,,,
183733236,-10.6667,22.6667,gbif.org,,,,
183733235,-5.3333,24.8667,gbif.org,,,,
183733231,-10.95,23.5667,gbif.org,,,,
183733228,-0.1667,29.3667,gbif.org,,,,
183733224,2.1667,27.65,gbif.org,,,,
183733223,1.3,27.5833,gbif.org,,,,
183733222,1.0167,29.9667,gbif.org,,,,
183732977,-10.45,22.4667,gbif.org,,,,
183732956,-5.9667,12.45,gbif.org,,,,
183732954,-8.0167,23.0167,gbif.org,,,,
183732952,-10.8167,26.1167,gbif.org,,,,
183732948,-10.3,26.0667,gbif.org,,,,
183732945,-8.75,28.6667,gbif.org,,,,
183732940,-10.4667,27.5333,gbif.org,,,,
183732929,-12.35,29.5833,gbif.org,,,,
183732923,1,30,gbif.org,,,,
183732915,-1,23.3333,gbif.org,,,,
183732913,-6.5,29.4833,gbif.org,,,,
183732911,-6.3333,26.9167,gbif.org,,,,
183732910,1.8667,26.3833,gbif.org,,,,
183732899,3.25,27.95,gbif.org,,,,
183732895,3.75,29.6667,gbif.org,,,,
183732891,3.15,29.8333,gbif.org,,,,
183732889,4.0833,27.6833,gbif.org,,,,
183732888,2.85,24.5667,gbif.org,,,,
183732875,1.5333,29.85,gbif.org,,,,
183732864,-4.8333,23.4333,gbif.org,,,,
183732863,-5.3333,21.55,gbif.org,,,,
183732862,-0.8833,18.15,gbif.org,,,,
183732861,-5.1333,15.3167,gbif.org,,,,
183732858,-5.85,12.2833,gbif.org,,,,
183732855,-5.9167,12.4,gbif.org,,,,
183732847,-3.1833,16.2667,gbif.org,,,,
183732846,-5.4667,13.2167,gbif.org,,,,
183732844,-6.4667,20.8,gbif.org,,,,
183732841,3.5333,24.8333,gbif.org,,,,
183732840,-9.8333,25.5333,gbif.org,,,,
183732837,-8.4667,28.8667,gbif.org,,,,
183732831,1.45,27.6167,gbif.org,,,,
183732791,0.3333,29.5,gbif.org,,,,
183732789,1.5,21.05,gbif.org,,,,
183732788,1.2833,24.5667,gbif.org,,,,
183732787,1.55,25.3833,gbif.org,,,,
183732786,-9.5833,25.8667,gbif.org,,,,
183732785,0.8667,27.5667,gbif.org,,,,
183732721,-5.7,13.6667,gbif.org,,,,
183732712,0.7167,27.35,gbif.org,,,,
183732707,4.7333,27.7,gbif.org,,,,
183732702,0.1,29.65,gbif.org,,,,
183732696,0.75,29.8333,gbif.org,,,,
183732671,9.45,-3.9,gbif.org,,,,
183732663,9.5667,-3.8833,gbif.org,,,,
183732659,9.5833,-3.9167,gbif.org,,,,
183732651,9.5667,-3.9333,gbif.org,,,,
183732622,9.6833,-6.4,gbif.org,,,,
183732619,5.3333,-4.1333,gbif.org,,,,
143133757,-4.5634,38.2538,gbif.org,,,,
143133751,-6.223,37.2755,gbif.org,,,,
143133749,-6.2247,37.2732,gbif.org,,,,
143133747,-6.2242,37.2751,gbif.org,,,,
143133740,-6.1937,37.3598,gbif.org,,,,
143133736,-6.1863,37.3503,gbif.org,,,,
143133729,-6.1901,37.34,gbif.org,,,,
143133716,-6.4799,37.3863,gbif.org,,,,
143133715,-6.4826,37.3817,gbif.org,,,,
143133712,-6.4853,37.3865,gbif.org,,,,
143133707,-6.4849,37.4105,gbif.org,,,,
143133704,-6.4916,37.4179,gbif.org,,,,
143133703,-6.4862,37.4203,gbif.org,,,,
143133699,-6.5134,37.3944,gbif.org,,,,
143133698,-6.5123,37.3977,gbif.org,,,,
143133695,-6.5092,37.3988,gbif.org,,,,
143133682,-6.4305,37.379,gbif.org,,,,
143133680,-6.5058,37.4003,gbif.org,,,,
143133679,-6.4728,37.3866,gbif.org,,,,
143133675,-6.4951,37.4012,gbif.org,,,,
143133671,-6.4889,37.4063,gbif.org,,,,
143133668,-6.8267,37.66,gbif.org,,,,
143133651,-4.3415,38.146,gbif.org,,,,
143133649,-4.3432,38.1613,gbif.org,,,,
143133645,-4.5623,38.2564,gbif.org,,,,
143133640,-4.5807,38.2695,gbif.org,,,,
143133638,-4.581,38.2694,gbif.org,,,,
143133609,-6.812,37.6806,gbif.org,,,,
143133479,-10.7507,38.5313,gbif.org,,,,
143133470,-10.7565,38.5316,gbif.org,,,,
143133455,-10.4797,39.0485,gbif.org,,,,
143133434,-10.7274,38.807,gbif.org,,,,
143129139,-25.8967,32.5429,gbif.org,,,,
143129121,-25.8754,32.4463,gbif.org,,,,
143129041,-6.8274,37.6317,gbif.org,,,,
143125127,-5.1759,19.1166,gbif.org,,,,
143124685,-5.066,18.914,gbif.org,,,,
143116920,-6.7967,37.6351,gbif.org,,,,
143116834,-6.8201,37.6628,gbif.org,,,,
143116823,-6.7968,37.6746,gbif.org,,,,
143109133,-6.8388,37.6409,gbif.org,,,,
143108978,-12.5167,26.1333,gbif.org,,,,
143104835,-6.827,37.6809,gbif.org,,,,
143104804,-6.8296,37.6528,gbif.org,,,,
143104795,-6.8044,37.7217,gbif.org,,,,
143104790,-6.7838,37.74,gbif.org,,,,
143104622,-6.7918,37.6638,gbif.org,,,,
143104318,-6.9376,37.5355,gbif.org,,,,
143104078,-6.8146,37.6996,gbif.org,,,,
143103902,-6.8252,37.6573,gbif.org,,,,
143103889,-6.8181,37.6691,gbif.org,,,,
143103789,-6.8239,37.6743,gbif.org,,,,
143096394,-3.25,36.75,gbif.org,,,,
143096359,-7.8167,35.1667,gbif.org,,,,
143096346,-5.4167,32.8167,gbif.org,,,,
143096312,-3.6833,37.5333,gbif.org,,,,
143096268,-3.5167,37.7167,gbif.org,,,,
143096250,-4.1667,37.9833,gbif.org,,,,
143096215,-6.3333,35.8333,gbif.org,,,,
143096210,-6.8333,37.65,gbif.org,,,,
143096164,-4.4833,37.1667,gbif.org,,,,
143096142,-5.2333,36.5,gbif.org,,,,
143096111,-5.7667,36.4667,gbif.org,,,,
143096083,-8.5167,33.5,gbif.org,,,,
143082858,1.05,30.1167,gbif.org,,,,
143082857,-0.6333,29.3667,gbif.org,,,,
143082856,-0.05,29.0333,gbif.org,,,,
143082854,-0.4667,29.65,gbif.org,,,,
143082853,-0.1667,29.5,gbif.org,,,,
143082851,0.8333,29.9833,gbif.org,,,,
143082850,-1.1667,29.45,gbif.org,,,,
143082844,-0.6833,29.45,gbif.org,,,,
143082842,0.5833,29.85,gbif.org,,,,
143082841,-0.7833,29.2833,gbif.org,,,,
143082838,0.4167,29.7667,gbif.org,,,,
143082837,0.3167,29.75,gbif.org,,,,
143082834,-0.15,29.4167,gbif.org,,,,
143082825,0.2,29.65,gbif.org,,,,
143082824,1.0833,30.1167,gbif.org,,,,
143082819,-0.8667,29.4167,gbif.org,,,,
143082818,0.3333,29.7667,gbif.org,,,,
143082810,-0.05,29.0167,gbif.org,,,,
143082797,0.6667,29.7833,gbif.org,,,,
143082795,0.4,29.6,gbif.org,,,,
143082793,-1.2,29.45,gbif.org,,,,
143082788,-0.9167,29.3333,gbif.org,,,,
143082766,4,29,gbif.org,,,,
143082765,4.1833,29.4833,gbif.org,,,,
143082764,4.3667,29.7833,gbif.org,,,,
143082761,4.2167,29.35,gbif.org,,,,
143082759,3.9167,29.4167,gbif.org,,,,
143082732,4.3333,29.2667,gbif.org,,,,
143082726,4.5833,29.7,gbif.org,,,,
143082719,4.3333,29.5667,gbif.org,,,,
143082715,4.6333,29.55,gbif.org,,,,
143082678,3.9667,29.3833,gbif.org,,,,
143082647,4.5333,29.45,gbif.org,,,,
143082622,-0.0167,29.35,gbif.org,,,,
143082619,-1.1833,29.45,gbif.org,,,,
143064327,-4.9772,18.7745,gbif.org,,,,
38024547,-15.52,28.18,gbif.org,,,,
38024533,-14.43,28.45,gbif.org,,,,
38021933,-2.9861,35.3444,gbif.org,,,,
38021932,-27.167,31.9833,gbif.org,,,,
38021930,-27.8458,23.5553,gbif.org,,,,
087b97eb-a4bf-4cee-9bea-69a4aff385ba,4.85087,27.742,collections-zoology.fieldmuseum.org,,,,
2cc62c84-bd79-49e5-a208-c7bf70946a03,12.468,-16.015,collections-zoology.fieldmuseum.org,,,,
66c79192-e4ee-4cb8-980b-89cc1bca0d5d,-19.5043,22.9099,collections-zoology.fieldmuseum.org,,,,
17971cf5-7fef-4e99-9543-50b650df0fa5,-5.06667,38.4167,collections-zoology.fieldmuseum.org,,,,
fae7e605-d969-4844-b577-9e62e5a899ad,3.7833,31.9166,collections-zoology.fieldmuseum.org,,,,
1e5db146-3e1c-4282-91ed-63e061853ccd,-5.1,38.6,collections-zoology.fieldmuseum.org,,,,
fcf9c1b5-6cb5-46eb-bd89-ff3aefd81013,-4.2667,38.0333,collections-zoology.fieldmuseum.org,,,,
2a28d07c-f14b-4abd-9efe-7b42d50e2453,-3.96667,39.6167,collections-zoology.fieldmuseum.org,,,,
21c156e3-8113-491f-89fa-145d748ceaa6,1.01667,35.017,collections-zoology.fieldmuseum.org,,,,
a056ec0e-2633-4128-b5dd-80a7f0bdbc50,1.75,31.6667,collections-zoology.fieldmuseum.org,,,,
ab9cbda6-cfbc-4e77-86c0-dbbdde0cbc33,-8.48333,35.9333,collections-zoology.fieldmuseum.org,,,,
9c133660-9724-40e1-8c90-260663aceeab,-0.55,29.8667,collections-zoology.fieldmuseum.org,,,,
b7df211e-26dc-4fce-bf83-d0084ec246de,-8.50556,35.9083,collections-zoology.fieldmuseum.org,,,,
e5616a1f-53a8-4a84-9940-35aa6d6826a3,-8.51944,35.9042,collections-zoology.fieldmuseum.org,,,,
7744a117-fde3-4bd1-9463-f35423b8a32f,-5.01667,38.7167,collections-zoology.fieldmuseum.org,,,,
24025108-16fa-4670-8d8e-f7f197d356c3,-5.03333,38.6833,collections-zoology.fieldmuseum.org,,,,
aacf9bbc-9489-46b3-bf91-2815b4d2e09b,-3.84361,36.0072,collections-zoology.fieldmuseum.org,,,,
78bce2b9-565c-4194-8368-3b3d82dfa7a9,-3.84444,36.0047,collections-zoology.fieldmuseum.org,,,,
a781fe88-f388-4a56-86fb-cb04056ab130,-3.77556,36.0333,collections-zoology.fieldmuseum.org,,,,
69246e61-8025-45d4-b98a-4a8b7e717894,-7.84722,36.8819,collections-zoology.fieldmuseum.org,,,,
a5982ff1-796b-4e8b-9cce-7dd4268de7f5,-7.84785,36.8838,collections-zoology.fieldmuseum.org,,,,
baef8d34-6667-48b6-8408-0444d747087a,-6.88972,39.0686,collections-zoology.fieldmuseum.org,,,,
42a26aff-1f7d-4ae9-b25f-5b7411ecf3c4,-6.89833,39.0986,collections-zoology.fieldmuseum.org,,,,
48721200-284a-442b-8562-16915666b962,-5.03333,38.7167,collections-zoology.fieldmuseum.org,,,,
b37269f4-4fe4-4348-b0bd-2a5e98776d75,-10.0333,39.5,collections-zoology.fieldmuseum.org,,,,
91686147-00df-4087-9048-dead55a11b9b,-8.55833,35.85,collections-zoology.fieldmuseum.org,,,,
7b5136ef-5a3c-4715-ad49-8c9c2195f8f7,-8.575,35.8417,collections-zoology.fieldmuseum.org,,,,
2176e017-c2a0-4f05-82bc-ec97b02ed856,-6.88333,39.2,collections-zoology.fieldmuseum.org,,,,
2f964646-e77c-4e0d-817b-86271fcd0f62,-7.79972,35.7658,collections-zoology.fieldmuseum.org,,,,
83874757-09a1-40ff-bc44-7c50127860b5,1.75,31.5833,collections-zoology.fieldmuseum.org,,,,
ee4cf95a-cc0b-4b47-817f-13497dea14f5,1.68333,31.5333,collections-zoology.fieldmuseum.org,,,,
198df321-c2e9-4673-bdf2-e3764909c5fd,1.68333,31.5243,collections-zoology.fieldmuseum.org,,,,
ec73d86d-758c-48e9-945c-a073df9e9e15,-29.695,29.9322,collections-zoology.fieldmuseum.org,,,,
28ab8231-87c8-409e-b64d-d06edce5d093,-29.6656,29.9322,collections-zoology.fieldmuseum.org,,,,
f3de2cb8-3070-4ae4-a8ad-2defdff3cf97,-7.42111,35.4697,collections-zoology.fieldmuseum.org,,,,
f7146f42-fc83-4327-a6e8-782b61fee24b,-5.47778,37.475,collections-zoology.fieldmuseum.org,,,,
81048f11-f5db-4f0f-9c32-3aa245b012bc,-0.93333,36.5667,collections-zoology.fieldmuseum.org,,,,
22401805-2b72-488a-b06b-a9b87664d54b,-0.5,36.3167,collections-zoology.fieldmuseum.org,,,,
f50b4049-1ff4-4867-b164-c4593125e726,-0.71667,36.4333,collections-zoology.fieldmuseum.org,,,,
b2657f91-3e79-4ce1-b2ff-82178bcc3eaf,-1.45,36.9833,collections-zoology.fieldmuseum.org,,,,
5081d96a-aaf2-44e8-8b78-e3ed02491b6b,-8.60453,36.4757,collections-zoology.fieldmuseum.org,,,,
cb672da1-97b7-4a5d-b87d-ab048de73b86,-2.22805,28.7858,collections-zoology.fieldmuseum.org,,,,
a89c19e6-ac74-456b-8677-ee6afdafffa7,-2.216,28.8638,collections-zoology.fieldmuseum.org,,,,
7f0d6503-61cd-48da-8648-0a9b823b4035,-8.63117,36.7254,collections-zoology.fieldmuseum.org,,,,
dce330e0-6a8e-4a0f-b950-b0ef9d3cbf27,-8.62561,36.7223,collections-zoology.fieldmuseum.org,,,,
a3603963-e709-409d-95e6-86560cd44e86,-6.8897,39.0678,collections-zoology.fieldmuseum.org,,,,
1faee9e1-4f5b-495b-ad8f-7b8ef8b85dc4,-15.4135,37.0743,collections-zoology.fieldmuseum.org,,,,
ef8e280f-8015-4aad-b470-ed2cac9bba9b,-15.3993,37.0428,collections-zoology.fieldmuseum.org,,,,
40ccead7-10c1-4c2e-9545-d658d4457232,-3.79785,36.0688,collections-zoology.fieldmuseum.org,,,,
e4cb5738-0c3e-4e20-ac57-e1ea9c8d0f9f,-3.77105,36.0571,collections-zoology.fieldmuseum.org,,,,
ea202c41-d500-47f2-9bfb-adc9cbc8729c,-3.80175,35.9827,collections-zoology.fieldmuseum.org,,,,
d617d3a0-e17f-4741-993e-c6ca4a6c91f5,-3.78133,36.0336,collections-zoology.fieldmuseum.org,,,,
5af0b332-5451-4e88-8d15-bd03de4f18ab,-3.76039,37.6473,collections-zoology.fieldmuseum.org,,,,
b0daeb79-ebfa-4500-bc47-9456a5db083f,-9.66997,33.5328,collections-zoology.fieldmuseum.org,,,,
272fe02c-3465-47f5-b0ab-f9f3491e52b8,-9.6577,33.3756,collections-zoology.fieldmuseum.org,,,,
328e498d-f529-4c5f-9f18-7ab2d7412cbb,-10.6193,39.0208,collections-zoology.fieldmuseum.org,,,,
4d1d696d-0b60-4f60-9725-54e55b8c85de,-10.8389,39.1809,collections-zoology.fieldmuseum.org,,,,
2311ba1e-ddb6-4720-985a-df8ecba2481a,-10.979,39.4496,collections-zoology.fieldmuseum.org,,,,
ec047c66-57bc-4599-83b1-11356735fade,-11.0076,39.3984,collections-zoology.fieldmuseum.org,,,,
6c82a0c0-8ec6-449a-b9b5-a73df63f5a86,-18.4838,34.0432,collections-zoology.fieldmuseum.org,,,,
1c59838f-da75-4a16-8b4b-cc2cb098447f,-18.4831,34.0446,collections-zoology.fieldmuseum.org,,,,
fcc90ca3-5002-4b6f-b3a8-197d43b2852e,-18.4641,34.0531,collections-zoology.fieldmuseum.org,,,,
0aa5844e-e8d6-49b8-b029-7667e17f0e82,-1.56936,29.6339,collections-zoology.fieldmuseum.org,,,,
c8e99555-1ef0-4dfb-97a3-e01def5b8b99,-7.75111,34.5519,collections-zoology.fieldmuseum.org,,,,
bbafa87a-d18a-43ff-8d85-00eea82bf98d,-8.03658,34.5024,collections-zoology.fieldmuseum.org,,,,
53b77713-1933-47c5-9b92-20126d531843,0.445128,32.8888,collections-zoology.fieldmuseum.org,,,,
8a544aff-0276-48fa-bd21-78062a07da04,0.4373,32.954,collections-zoology.fieldmuseum.org,,,,
38df7f58-be94-4635-b8b4-d572938b72ec,0.802675,31.6938,collections-zoology.fieldmuseum.org,,,,
5b0c0cca-9964-423e-973a-a39eaff776ff,0.862014,31.6871,collections-zoology.fieldmuseum.org,,,,
e9604568-aeb8-4e07-aaf1-080074dd2a7d,0.828117,31.7043,collections-zoology.fieldmuseum.org,,,,
56d256ad-6680-4fc1-ae3e-3e4fdbdbf3c8,0.853919,31.6766,collections-zoology.fieldmuseum.org,,,,
535e9ca5-3c14-46fc-b593-e93a900ee16e,-14.5087,35.2334,collections-zoology.fieldmuseum.org,,,,
1c8bb0f3-a8fd-4c97-8180-485e393ea284,-5.2537,28.8863,collections-zoology.fieldmuseum.org,,,,
7f5ec156-c1a9-43ce-bbf6-edc9d988e780,-2.23903,28.8141,collections-zoology.fieldmuseum.org,,,,
98e675f4-9fff-4a9a-bd11-6c59d9a46ea9,3.81083,34.0293,collections-zoology.fieldmuseum.org,,,,
3f04d39d-1968-4bd3-942e-46289ed6554b,2.07674,31.4359,collections-zoology.fieldmuseum.org,,,,
889adeff-0027-4f88-938f-39715ab60c01,2.03534,31.5153,collections-zoology.fieldmuseum.org,,,,
30dffdbf-d0b3-45e3-a718-573f3f10472b,1.82957,31.4127,collections-zoology.fieldmuseum.org,,,,
e609d12f-fdc3-45c1-ae33-3f1b90d1c153,1.83271,31.462,collections-zoology.fieldmuseum.org,,,,
1a24b74f-4c37-4b16-b757-7fd26030fa52,1.88065,31.4749,collections-zoology.fieldmuseum.org,,,,
94932ecf-217d-4e3a-8be2-962f0a64818f,1.88665,31.4346,collections-zoology.fieldmuseum.org,,,,
779d9530-9ab4-48fb-ace4-782f1e1e4f69,1.97085,31.4502,collections-zoology.fieldmuseum.org,,,,
fef0c7a6-39de-4677-b838-cf5d9c1c0d3b,1.40867,30.8906,collections-zoology.fieldmuseum.org,,,,
f01ba1a0-684d-48f6-a470-ebaa8f6d292d,1.41489,30.9786,collections-zoology.fieldmuseum.org,,,,
91b8cef4-aa36-46c7-8b18-b920256263f8,1.47202,30.9554,collections-zoology.fieldmuseum.org,,,,
3005c044-d208-4853-8c00-c353dbe4556d,1.35253,30.8379,collections-zoology.fieldmuseum.org,,,,
52ce5cd2-2fca-4853-a25f-caf5f420cdb9,2.0548,31.5982,collections-zoology.fieldmuseum.org,,,,
308cbfac-1c7d-4be6-989d-59711365998b,2.0945,31.8679,collections-zoology.fieldmuseum.org,,,,
5ad02cd4-d234-476c-811a-81c490bb76fc,2.28345,31.9577,collections-zoology.fieldmuseum.org,,,,
bea0a41d-7405-4d66-80a7-3b9382c2287c,2.30921,32.0506,collections-zoology.fieldmuseum.org,,,,
48a5dae7-8888-4712-997f-e160c4028ebf,2.37168,31.688,collections-zoology.fieldmuseum.org,,,,
3a396f1d-bee9-4620-b4bd-ce52e77315b1,2.44727,31.8676,collections-zoology.fieldmuseum.org,,,,
d17c33a3-1f2e-47b4-999a-e2f3f57a7720,2.28756,31.5789,collections-zoology.fieldmuseum.org,,,,
d1170ed4-c5df-476f-ad9c-15baf974c63f,2.44886,31.5157,collections-zoology.fieldmuseum.org,,,,
77995eb0-4b15-4882-81cb-cb8d84684f68,1.08333,34.3333,collections-zoology.fieldmuseum.org,,,,
03fc7dc2-08ba-4c00-a44e-a3de5661c4bc,1.20833,34.3667,collections-zoology.fieldmuseum.org,,,,
11c69f8d-26b9-4102-b34d-b78ffd82f60a,0.79111,34.3794,collections-zoology.fieldmuseum.org,,,,
d14d3a21-acda-46b2-b581-c5ad9f4a1ea4,0.5,29.4667,collections-zoology.fieldmuseum.org,,,,
f23b3760-fccd-4114-885c-544c46823301,-4.73333,38.0667,collections-zoology.fieldmuseum.org,,,,
7869f458-5cdd-45c6-89ab-678ff91493fa,-4.43333,38.3,collections-zoology.fieldmuseum.org,,,,
2c735368-7254-40f9-8556-fb5a3ac454bb,-6.50278,37.1667,collections-zoology.fieldmuseum.org,,,,
2f67f2a0-c4a1-42a7-8dfc-cfe578771985,-7.08333,36.9167,collections-zoology.fieldmuseum.org,,,,
8e91eb38-51ba-4dc1-89e8-3c25a7d1c1a5,9.51667,38.2167,collections-zoology.fieldmuseum.org,,,,
1fc82a89-2eeb-42b1-af7f-9e9b0bc9ba7a,8.31667,39.4833,collections-zoology.fieldmuseum.org,,,,
915d5808-0aff-40bc-ba11-fc765e216ed8,7.83333,39.4167,collections-zoology.fieldmuseum.org,,,,
11df1ee4-ebe0-49e1-ab76-0e40baaa138e,7.75,40.7,collections-zoology.fieldmuseum.org,,,,
7a341760-3608-4ebd-bc7c-eb53fb290e96,8,41.1167,collections-zoology.fieldmuseum.org,,,,
f77cf308-4bdc-4fee-a018-0be60490b928,8.45,40.9167,collections-zoology.fieldmuseum.org,,,,
51885262-05b0-430d-99e8-c500ce65b247,8.66667,40.75,collections-zoology.fieldmuseum.org,,,,
98ccb478-79a0-4150-9521-b195193dd6d2,8.81667,40.5167,collections-zoology.fieldmuseum.org,,,,
ba597c10-e850-40f1-aaa6-5c25e77717ac,8.83333,40.0667,collections-zoology.fieldmuseum.org,,,,
c60d12b9-80a3-4a12-992c-e32d866e3423,10.4167,38.2,collections-zoology.fieldmuseum.org,,,,
88f2e66e-694a-406f-9b41-f961e95c7c9d,11.0833,37.8667,collections-zoology.fieldmuseum.org,,,,
4a39da23-dae3-43a0-bca9-5322ce7266ef,11.8833,37.6167,collections-zoology.fieldmuseum.org,,,,
2015b876-d330-43e8-9c9a-c1dbeafb40a8,12.15,37.6667,collections-zoology.fieldmuseum.org,,,,
aa616b87-5c7f-4479-8cf9-f44b3afb6e4e,13.1333,37.9167,collections-zoology.fieldmuseum.org,,,,
c1959113-2f82-44d8-be76-764741e859b5,12.55,37.0667,collections-zoology.fieldmuseum.org,,,,
3aa33474-743a-45a4-9abf-0cd4ee121234,7.48333,38.5333,collections-zoology.fieldmuseum.org,,,,
ac1dccc4-c233-4d5a-9292-b0b91b8a3e98,7.48333,38.4167,collections-zoology.fieldmuseum.org,,,,
c652648c-6de0-49cb-a6bf-cada8354ab08,9.33333,40.8,collections-zoology.fieldmuseum.org,,,,
7d5c764f-725a-4f97-9a94-9dae122469fe,11.1167,37.3167,collections-zoology.fieldmuseum.org,,,,
85fba58a-1f9e-47e6-83d2-66bc8c5ed4d3,11.9167,37.0833,collections-zoology.fieldmuseum.org,,,,
f1b404b4-8284-4883-bdf8-87cc15cbe57b,9.66667,38.5833,collections-zoology.fieldmuseum.org,,,,
6877a07e-c0d6-454c-bfe3-953de324f493,12,37.0333,collections-zoology.fieldmuseum.org,,,,
2f352dfb-9021-4309-a822-c656a2cbef03,12.9667,36.2,collections-zoology.fieldmuseum.org,,,,
76f1b647-7611-430b-b5f5-88cd79f4b3f0,-17.9103,15.9726,collections-zoology.fieldmuseum.org,,,,
